latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
24.850615,92.32008,19.0,0,GMT,GMT

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (m/s),wind_gusts_10m_max (m/s),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm)
2015-10-09,29.7,23.8,26.2,4.00,4.00,0.00,12.0,2.57,6.20,207,2.79
2015-10-10,27.8,22.7,24.9,5.70,5.70,0.00,16.0,2.00,6.70,88,1.98
2015-10-11,29.7,22.6,25.9,12.50,12.50,0.00,13.0,3.41,6.90,82,3.37
2015-10-12,29.2,22.5,25.7,0.20,0.20,0.00,2.0,4.80,9.70,91,4.00
2015-10-13,28.7,22.3,25.1,0.10,0.10,0.00,1.0,4.59,9.30,91,3.50
2015-10-14,28.8,21.8,25.1,0.30,0.30,0.00,1.0,2.53,5.30,58,2.97
2015-10-15,29.0,21.8,25.0,4.00,4.00,0.00,10.0,1.68,4.90,72,3.58
2015-10-16,29.3,21.4,25.2,3.00,3.00,0.00,5.0,1.80,4.70,60,3.72
2015-10-17,29.9,21.3,25.2,0.10,0.10,0.00,1.0,1.86,4.50,50,3.63
2015-10-18,29.8,21.0,25.5,0.00,0.00,0.00,0.0,1.65,4.20,23,3.76
2015-10-19,30.1,21.3,25.6,0.00,0.00,0.00,0.0,1.68,3.90,42,3.67
2015-10-20,29.9,20.8,25.2,0.00,0.00,0.00,0.0,1.84,4.00,7,3.68
2015-10-21,29.8,20.5,24.8,0.10,0.10,0.00,1.0,1.93,3.90,43,3.66
2015-10-22,30.0,20.7,25.5,1.00,1.00,0.00,3.0,1.62,4.40,23,3.58
2015-10-23,28.9,21.0,24.8,0.30,0.30,0.00,1.0,1.65,5.70,15,3.12
2015-10-24,29.8,20.2,24.5,0.10,0.10,0.00,1.0,1.98,4.40,15,3.57
2015-10-25,30.9,19.3,24.4,0.00,0.00,0.00,0.0,2.02,3.90,16,3.87
2015-10-26,30.6,17.4,23.8,0.00,0.00,0.00,0.0,2.10,3.90,13,3.85
2015-10-27,30.4,17.1,23.2,0.00,0.00,0.00,0.0,2.25,4.00,5,3.91
2015-10-28,30.9,17.1,24.0,0.00,0.00,0.00,0.0,2.11,4.50,23,3.88
2015-10-29,30.7,19.0,24.8,0.00,0.00,0.00,0.0,1.79,4.10,37,3.49
2015-10-30,29.9,19.0,25.0,1.90,1.90,0.00,5.0,1.56,4.40,149,3.12
2015-10-31,27.4,20.3,23.7,2.20,2.20,0.00,5.0,1.73,3.70,103,1.34
2015-11-01,27.7,20.3,23.7,0.30,0.30,0.00,2.0,3.23,7.60,83,2.68
2015-11-02,29.0,19.8,24.2,0.20,0.20,0.00,1.0,2.10,5.10,74,3.25
2015-11-03,28.6,19.8,24.6,0.20,0.20,0.00,1.0,1.97,4.60,27,3.24
2015-11-04,28.1,17.8,23.5,0.60,0.60,0.00,3.0,1.94,5.70,45,3.08
2015-11-05,28.8,17.8,23.7,0.30,0.30,0.00,2.0,1.75,4.70,29,3.29
2015-11-06,28.9,17.9,23.3,0.00,0.00,0.00,0.0,1.96,4.50,26,3.35
2015-11-07,29.7,17.7,23.7,0.00,0.00,0.00,0.0,2.12,4.80,43,3.56
2015-11-08,30.7,17.6,23.2,0.00,0.00,0.00,0.0,2.16,5.30,31,3.69
2015-11-09,30.3,17.4,23.3,0.00,0.00,0.00,0.0,1.90,4.80,36,3.51
2015-11-10,30.0,16.7,22.8,0.00,0.00,0.00,0.0,1.93,4.40,20,3.38
2015-11-11,28.8,16.5,22.9,0.00,0.00,0.00,0.0,1.96,4.10,15,3.32
2015-11-12,29.2,16.9,22.6,0.00,0.00,0.00,0.0,2.16,4.10,24,3.39
2015-11-13,29.1,16.4,22.3,0.00,0.00,0.00,0.0,2.02,4.70,41,3.31
2015-11-14,27.7,16.3,22.0,0.00,0.00,0.00,0.0,2.09,4.10,34,3.13
2015-11-15,27.1,16.8,22.3,0.00,0.00,0.00,0.0,1.97,4.90,45,3.01
2015-11-16,26.9,18.1,22.9,0.10,0.10,0.00,1.0,2.11,4.60,45,2.81
2015-11-17,27.1,20.1,23.1,0.10,0.10,0.00,1.0,1.98,4.90,29,2.35
2015-11-18,25.6,17.7,21.6,0.00,0.00,0.00,0.0,1.92,3.60,50,1.53
2015-11-19,29.7,16.3,22.2,0.00,0.00,0.00,0.0,2.26,5.80,57,3.27
2015-11-20,30.7,16.1,22.8,0.00,0.00,0.00,0.0,2.35,5.80,53,3.46
2015-11-21,30.1,16.9,22.5,0.00,0.00,0.00,0.0,2.04,4.70,32,3.31
2015-11-22,29.2,15.3,21.5,0.00,0.00,0.00,0.0,2.01,4.40,46,3.19
2015-11-23,29.3,13.6,21.0,0.00,0.00,0.00,0.0,2.21,4.50,39,3.32
2015-11-24,28.4,13.2,20.1,0.00,0.00,0.00,0.0,2.12,4.50,45,3.24
2015-11-25,28.4,13.0,20.7,0.00,0.00,0.00,0.0,2.38,4.50,35,3.22
2015-11-26,28.0,14.9,21.2,0.00,0.00,0.00,0.0,2.14,4.10,13,3.02
2015-11-27,27.3,15.1,20.9,0.00,0.00,0.00,0.0,1.97,4.50,22,2.95
2015-11-28,27.8,14.9,21.2,0.00,0.00,0.00,0.0,2.09,4.10,16,2.98
2015-11-29,28.3,16.3,21.8,0.00,0.00,0.00,0.0,1.96,4.30,24,2.93
2015-11-30,27.3,16.5,21.5,0.00,0.00,0.00,0.0,1.68,4.20,16,2.86
2015-12-01,26.3,16.5,21.7,0.00,0.00,0.00,0.0,1.92,4.40,40,2.53
2015-12-02,26.9,17.9,21.9,0.00,0.00,0.00,0.0,1.70,4.50,50,2.40
2015-12-03,25.9,17.7,21.3,6.00,6.00,0.00,14.0,2.28,6.40,83,2.29
2015-12-04,24.9,16.4,20.5,0.00,0.00,0.00,0.0,2.21,5.40,54,2.14
2015-12-05,26.6,15.0,20.4,0.00,0.00,0.00,0.0,2.30,4.50,21,2.89
2015-12-06,26.9,14.8,20.5,0.00,0.00,0.00,0.0,2.31,5.80,60,2.85
2015-12-07,26.6,14.7,20.3,0.30,0.30,0.00,2.0,2.00,4.60,41,2.72
2015-12-08,24.9,14.8,19.7,0.10,0.10,0.00,1.0,2.11,4.60,45,2.36
2015-12-09,24.4,14.9,19.8,0.40,0.40,0.00,2.0,1.77,4.20,34,2.34
2015-12-10,24.5,15.0,20.1,0.00,0.00,0.00,0.0,1.94,4.30,45,2.56
2015-12-11,24.3,17.3,20.2,0.10,0.10,0.00,1.0,1.75,5.20,27,2.32
2015-12-12,24.1,17.2,20.7,2.80,2.80,0.00,15.0,2.04,8.20,55,1.95
2015-12-13,24.1,15.9,20.1,1.10,1.10,0.00,6.0,1.98,7.60,87,1.89
2015-12-14,23.4,15.3,19.4,0.20,0.20,0.00,2.0,2.50,6.40,49,2.19
2015-12-15,23.3,12.8,17.8,0.10,0.10,0.00,1.0,2.36,6.40,4,2.53
2015-12-16,23.2,9.9,16.3,0.00,0.00,0.00,0.0,2.42,4.70,31,2.82
2015-12-17,22.8,9.7,16.2,0.00,0.00,0.00,0.0,2.16,3.70,13,2.70
2015-12-18,22.2,10.3,16.3,0.00,0.00,0.00,0.0,1.90,4.30,85,2.30
2015-12-19,22.6,10.7,16.3,0.00,0.00,0.00,0.0,2.10,4.20,34,2.61
2015-12-20,22.6,9.0,15.5,0.00,0.00,0.00,0.0,2.24,3.90,32,2.69
2015-12-21,23.0,8.7,15.7,0.00,0.00,0.00,0.0,2.47,4.10,11,2.82
2015-12-22,22.8,8.9,15.7,0.00,0.00,0.00,0.0,2.25,4.00,40,2.67
2015-12-23,23.0,8.6,15.3,0.00,0.00,0.00,0.0,2.50,4.50,31,2.82
2015-12-24,22.8,8.5,15.6,0.00,0.00,0.00,0.0,2.16,4.40,35,2.70
2015-12-25,22.3,9.4,15.5,0.00,0.00,0.00,0.0,2.15,4.30,27,1.84
2015-12-26,24.8,9.5,16.7,0.00,0.00,0.00,0.0,2.42,5.10,27,2.86
2015-12-27,24.6,11.0,17.4,0.00,0.00,0.00,0.0,2.25,4.30,354,2.72
2015-12-28,24.2,11.5,17.9,0.00,0.00,0.00,0.0,2.02,4.00,354,2.60
2015-12-29,23.3,11.8,17.2,0.00,0.00,0.00,0.0,2.12,3.80,27,2.55
2015-12-30,24.3,11.6,17.9,0.00,0.00,0.00,0.0,2.15,4.10,34,2.64
2015-12-31,25.3,12.8,18.5,0.00,0.00,0.00,0.0,1.94,4.50,38,2.46
2016-01-01,25.8,12.5,18.8,0.00,0.00,0.00,0.0,2.27,4.70,31,2.86
2016-01-02,26.3,12.2,18.6,0.00,0.00,0.00,0.0,2.20,4.40,25,2.93
2016-01-03,24.6,11.5,17.9,0.00,0.00,0.00,0.0,1.93,4.20,7,2.78
2016-01-04,24.8,11.3,17.7,0.00,0.00,0.00,0.0,2.30,4.20,36,2.89
2016-01-05,25.3,11.3,17.9,0.00,0.00,0.00,0.0,2.06,4.80,349,2.96
2016-01-06,24.3,11.1,17.6,0.00,0.00,0.00,0.0,2.28,4.10,358,2.87
2016-01-07,24.1,11.6,17.8,0.00,0.00,0.00,0.0,2.24,4.10,48,2.69
2016-01-08,23.3,12.5,18.0,0.20,0.20,0.00,2.0,1.90,5.70,28,2.54
2016-01-09,22.4,13.2,17.3,8.40,8.40,0.00,10.0,2.41,9.60,73,2.10
2016-01-10,23.7,11.6,17.1,0.00,0.00,0.00,0.0,2.34,5.50,46,2.69
2016-01-11,24.1,10.6,16.8,0.00,0.00,0.00,0.0,2.28,4.20,19,2.92
2016-01-12,23.7,10.1,16.6,0.00,0.00,0.00,0.0,2.06,3.90,4,2.86
2016-01-13,22.5,9.9,16.2,0.00,0.00,0.00,0.0,2.33,4.10,359,2.66
2016-01-14,22.0,10.1,16.6,0.00,0.00,0.00,0.0,1.92,4.40,30,2.67
2016-01-15,22.3,11.5,16.7,0.00,0.00,0.00,0.0,2.01,5.00,22,2.73
2016-01-16,21.9,11.4,16.6,0.00,0.00,0.00,0.0,2.11,4.70,41,2.34
2016-01-17,23.6,10.8,16.9,0.00,0.00,0.00,0.0,2.22,4.50,32,2.86
2016-01-18,23.5,10.3,16.8,0.00,0.00,0.00,0.0,2.15,4.40,26,2.93
2016-01-19,24.2,11.1,17.8,0.00,0.00,0.00,0.0,1.88,4.70,23,2.59
2016-01-20,21.4,14.1,17.2,6.80,6.80,0.00,11.0,2.51,5.40,23,1.20
2016-01-21,21.1,14.9,17.6,0.40,0.40,0.00,3.0,1.70,4.40,325,1.35
2016-01-22,21.5,11.8,16.6,0.10,0.10,0.00,1.0,2.33,6.20,287,2.36
2016-01-23,21.5,10.6,16.4,0.00,0.00,0.00,0.0,2.30,5.40,297,2.68
2016-01-24,22.1,11.4,16.5,0.00,0.00,0.00,0.0,2.22,4.70,331,2.74
2016-01-25,21.7,9.2,15.3,0.00,0.00,0.00,0.0,1.60,4.30,332,2.87
2016-01-26,21.4,8.6,15.2,0.00,0.00,0.00,0.0,2.00,4.40,8,2.94
2016-01-27,20.6,9.3,15.2,0.00,0.00,0.00,0.0,2.06,4.60,45,2.80
2016-01-28,22.3,10.6,16.3,0.00,0.00,0.00,0.0,2.68,5.60,47,2.84
2016-01-29,22.2,11.4,16.5,0.00,0.00,0.00,0.0,2.06,4.10,14,2.66
2016-01-30,21.7,11.1,17.2,0.00,0.00,0.00,0.0,1.90,4.40,33,2.49
2016-01-31,21.5,14.5,17.5,1.00,1.00,0.00,5.0,1.93,5.50,57,1.95
2016-02-01,22.3,15.1,18.2,1.20,1.20,0.00,8.0,1.84,5.80,36,1.91
2016-02-02,23.3,13.7,18.4,0.40,0.40,0.00,2.0,2.00,9.40,39,2.63
2016-02-03,23.6,12.2,17.9,0.00,0.00,0.00,0.0,2.71,7.10,24,2.95
2016-02-04,24.5,10.7,17.6,0.00,0.00,0.00,0.0,2.28,5.20,26,3.39
2016-02-05,24.5,10.4,17.1,0.00,0.00,0.00,0.0,2.42,4.40,12,3.50
2016-02-06,26.3,10.5,18.5,0.00,0.00,0.00,0.0,2.64,4.20,350,3.45
2016-02-07,27.4,11.9,20.1,0.00,0.00,0.00,0.0,1.97,5.00,20,3.48
2016-02-08,27.5,13.4,20.9,0.20,0.20,0.00,1.0,2.58,5.30,8,3.82
2016-02-09,24.7,16.2,20.4,1.20,1.20,0.00,4.0,1.98,7.90,10,2.76
2016-02-10,24.3,15.4,19.4,1.10,1.10,0.00,4.0,2.02,5.40,57,2.24
2016-02-11,25.0,14.7,20.3,1.70,1.70,0.00,6.0,2.24,9.40,17,3.17
2016-02-12,23.3,17.3,19.6,7.30,7.30,0.00,18.0,2.32,8.40,90,1.45
2016-02-13,25.6,13.8,19.5,0.60,0.60,0.00,4.0,2.06,4.80,30,3.37
2016-02-14,26.9,13.6,20.4,0.00,0.00,0.00,0.0,2.09,5.50,37,3.66
2016-02-15,27.6,14.9,21.1,0.00,0.00,0.00,0.0,2.12,5.10,35,3.64
2016-02-16,28.1,15.0,21.4,0.00,0.00,0.00,0.0,2.30,5.60,19,3.92
2016-02-17,28.2,15.4,21.8,0.00,0.00,0.00,0.0,1.92,5.10,32,3.61
2016-02-18,28.2,16.0,22.6,0.00,0.00,0.00,0.0,2.40,6.10,25,3.75
2016-02-19,29.1,17.5,23.9,0.10,0.10,0.00,1.0,2.70,6.70,27,3.84
2016-02-20,28.6,19.4,24.4,1.80,1.80,0.00,11.0,2.50,6.40,307,3.35
2016-02-21,29.9,21.1,24.5,8.40,8.40,0.00,13.0,4.96,13.10,238,3.13
2016-02-22,27.1,16.7,22.5,0.60,0.60,0.00,4.0,2.12,8.30,180,2.56
2016-02-23,27.7,15.8,22.1,2.60,2.60,0.00,5.0,3.05,7.10,68,3.79
2016-02-24,27.0,17.8,21.7,19.80,19.80,0.00,15.0,3.03,7.90,95,3.23
2016-02-25,23.9,15.6,19.6,9.00,9.00,0.00,8.0,2.06,5.70,63,1.87
2016-02-26,28.5,15.2,21.9,0.00,0.00,0.00,0.0,2.33,6.20,23,4.05
2016-02-27,28.9,15.1,21.6,0.00,0.00,0.00,0.0,2.52,4.70,24,4.17
2016-02-28,29.2,14.8,22.0,0.00,0.00,0.00,0.0,2.25,4.60,34,4.21
2016-02-29,30.1,15.2,22.3,0.00,0.00,0.00,0.0,2.40,5.40,28,4.43
2016-03-01,29.3,14.9,22.3,0.10,0.10,0.00,1.0,2.47,5.80,17,4.32
2016-03-02,29.6,15.7,23.0,0.00,0.00,0.00,0.0,2.25,5.00,41,4.20
2016-03-03,29.2,16.9,23.6,0.10,0.10,0.00,1.0,2.18,5.80,19,4.13
2016-03-04,28.9,18.7,23.9,1.40,1.40,0.00,5.0,2.42,7.80,50,3.99
2016-03-05,29.4,18.7,24.1,0.00,0.00,0.00,0.0,2.60,6.70,49,3.93
2016-03-06,30.8,18.7,24.8,0.20,0.20,0.00,1.0,2.53,7.30,24,4.19
2016-03-07,29.8,19.2,24.6,0.20,0.20,0.00,1.0,3.35,8.50,334,4.19
2016-03-08,31.1,18.9,24.5,2.50,2.50,0.00,8.0,3.64,9.60,347,4.14
2016-03-09,30.5,20.4,24.8,3.60,3.60,0.00,11.0,3.70,11.50,8,4.14
2016-03-10,30.9,20.9,25.6,0.70,0.70,0.00,3.0,3.40,10.50,113,4.17
2016-03-11,30.5,20.4,25.6,1.10,1.10,0.00,7.0,2.21,10.50,50,4.26
2016-03-12,31.0,20.8,26.1,0.30,0.30,0.00,2.0,2.61,6.50,32,4.36
2016-03-13,32.4,20.4,26.4,0.90,0.90,0.00,2.0,4.36,10.70,269,4.80
2016-03-14,32.0,18.7,25.1,0.60,0.60,0.00,2.0,5.00,11.60,292,4.64
2016-03-15,31.9,18.2,25.6,0.20,0.20,0.00,2.0,4.36,9.90,296,4.96
2016-03-16,30.1,18.2,24.3,2.60,2.60,0.00,5.0,3.26,10.10,134,4.00
2016-03-17,31.9,16.6,24.8,0.10,0.10,0.00,1.0,2.10,5.70,356,5.23
2016-03-18,31.9,16.2,24.9,0.00,0.00,0.00,0.0,3.00,7.20,20,5.51
2016-03-19,31.4,18.6,24.4,34.10,34.10,0.00,15.0,3.08,10.50,349,4.14
2016-03-20,29.2,20.2,24.0,8.70,8.70,0.00,12.0,2.43,8.50,347,3.44
2016-03-21,25.2,20.3,22.6,19.90,19.90,0.00,15.0,2.78,11.40,64,1.92
2016-03-22,28.8,19.8,23.0,12.00,12.00,0.00,9.0,2.51,10.70,47,2.92
2016-03-23,27.3,17.2,22.0,8.10,8.10,0.00,5.0,2.76,7.90,88,3.65
2016-03-24,30.4,17.0,23.7,0.00,0.00,0.00,0.0,2.69,5.30,32,5.03
2016-03-25,32.4,16.9,24.5,0.00,0.00,0.00,0.0,2.88,5.20,354,5.33
2016-03-26,31.4,16.8,24.8,0.00,0.00,0.00,0.0,2.85,6.40,15,5.05
2016-03-27,29.4,20.5,25.4,4.70,4.70,0.00,8.0,2.01,7.00,323,3.38
2016-03-28,25.9,20.4,22.3,59.70,59.70,0.00,20.0,3.28,10.60,83,1.67
2016-03-29,25.8,20.1,22.7,29.20,29.20,0.00,18.0,2.52,9.90,85,2.19
2016-03-30,28.3,20.5,23.9,7.50,7.50,0.00,7.0,2.01,6.50,25,3.18
2016-03-31,27.1,19.9,22.7,10.40,10.40,0.00,15.0,2.82,6.60,51,1.90
2016-04-01,25.7,18.5,21.8,3.40,3.40,0.00,8.0,3.01,7.60,67,2.29
2016-04-02,27.6,18.3,23.4,0.00,0.00,0.00,0.0,2.12,6.00,61,4.11
2016-04-03,26.7,20.7,23.6,14.60,14.60,0.00,18.0,2.61,7.60,21,2.39
2016-04-04,25.4,21.4,23.0,37.60,37.60,0.00,24.0,1.98,8.10,100,1.48
2016-04-05,25.3,21.0,22.2,23.50,23.50,0.00,20.0,3.22,12.50,37,1.12
2016-04-06,27.8,21.0,23.8,9.00,9.00,0.00,16.0,2.85,11.80,34,2.20
2016-04-07,30.1,21.6,25.1,7.40,7.40,0.00,14.0,3.20,10.20,349,3.37
2016-04-08,30.4,21.8,25.8,5.70,5.70,0.00,15.0,3.75,10.10,138,3.83
2016-04-09,30.6,21.8,25.7,9.80,9.80,0.00,11.0,3.07,10.10,337,3.83
2016-04-10,31.2,22.6,26.6,0.80,0.80,0.00,5.0,2.91,6.70,220,3.83
2016-04-11,31.4,22.9,26.9,2.00,2.00,0.00,8.0,3.26,10.40,207,4.02
2016-04-12,32.9,23.5,27.4,3.70,3.70,0.00,10.0,4.35,10.80,214,4.40
2016-04-13,32.0,20.9,26.0,21.00,21.00,0.00,18.0,3.41,11.30,139,4.34
2016-04-14,28.5,20.9,24.1,58.20,58.20,0.00,15.0,3.73,13.40,18,3.09
2016-04-15,28.1,21.3,23.6,53.80,53.80,0.00,14.0,2.48,17.00,21,2.37
2016-04-16,28.0,21.7,24.5,39.10,39.10,0.00,11.0,3.13,9.60,42,2.34
2016-04-17,25.0,21.8,23.0,63.30,63.30,0.00,22.0,3.61,10.20,45,1.29
2016-04-18,25.0,20.9,23.1,66.50,66.50,0.00,18.0,3.32,11.40,6,1.35
2016-04-19,25.1,21.0,22.8,70.40,70.40,0.00,19.0,3.63,14.10,17,1.50
2016-04-20,29.0,21.9,25.3,7.00,7.00,0.00,12.0,2.62,11.40,93,3.05
2016-04-21,28.0,21.4,23.1,46.50,46.50,0.00,24.0,3.97,14.80,33,2.10
2016-04-22,25.2,21.5,22.4,72.50,72.50,0.00,24.0,2.98,14.80,36,1.41
2016-04-23,23.2,21.3,22.0,167.70,167.70,0.00,24.0,3.36,19.20,35,1.24
2016-04-24,28.1,21.0,23.4,37.50,37.50,0.00,22.0,3.88,14.50,66,2.15
2016-04-25,30.1,21.0,24.0,47.00,47.00,0.00,20.0,3.51,11.50,64,3.06
2016-04-26,29.6,21.7,25.1,11.90,11.90,0.00,12.0,2.22,10.10,27,2.87
2016-04-27,30.6,22.4,26.1,5.00,5.00,0.00,6.0,2.32,8.50,21,3.62
2016-04-28,30.2,23.3,26.3,3.10,3.10,0.00,7.0,2.80,8.30,353,3.29
2016-04-29,31.6,23.9,27.2,0.60,0.60,0.00,2.0,3.07,6.90,355,4.44
2016-04-30,32.0,23.7,27.0,10.90,10.90,0.00,5.0,4.41,10.80,65,3.99
2016-05-01,29.9,22.4,25.4,20.10,20.10,0.00,15.0,3.10,9.10,67,3.73
2016-05-02,29.6,20.7,24.6,18.00,18.00,0.00,11.0,2.64,8.60,74,3.44
2016-05-03,30.0,20.9,25.6,3.70,3.70,0.00,4.0,2.12,5.50,69,4.87
2016-05-04,29.3,21.9,25.2,6.90,6.90,0.00,10.0,2.47,7.10,52,3.49
2016-05-05,29.9,22.2,25.5,3.10,3.10,0.00,7.0,2.24,6.70,50,3.90
2016-05-06,29.6,22.0,25.8,1.20,1.20,0.00,4.0,2.21,8.70,20,4.46
2016-05-07,30.0,22.3,26.0,0.10,0.10,0.00,1.0,2.69,4.60,10,4.22
2016-05-08,30.9,22.3,26.6,0.00,0.00,0.00,0.0,1.75,6.10,4,5.04
2016-05-09,32.2,22.7,27.4,0.20,0.20,0.00,1.0,2.05,4.70,18,5.44
2016-05-10,33.0,23.4,28.2,0.00,0.00,0.00,0.0,3.03,5.40,316,5.01
2016-05-11,32.9,23.6,28.4,0.10,0.10,0.00,1.0,2.19,6.10,15,5.31
2016-05-12,33.4,24.0,28.1,2.80,2.80,0.00,8.0,2.62,7.20,63,4.98
2016-05-13,29.4,22.9,24.9,48.10,48.10,0.00,23.0,2.42,10.80,34,2.38
2016-05-14,29.6,22.8,25.6,20.90,20.90,0.00,14.0,2.82,11.10,44,2.75
2016-05-15,29.4,24.0,26.2,20.30,20.30,0.00,19.0,2.31,9.80,35,3.19
2016-05-16,28.2,23.9,25.5,17.80,17.80,0.00,17.0,2.42,11.50,51,2.04
2016-05-17,28.4,22.7,24.6,76.40,76.40,0.00,24.0,2.33,11.20,56,1.98
2016-05-18,28.3,22.6,24.6,51.30,51.30,0.00,21.0,3.64,10.10,78,1.90
2016-05-19,27.4,23.1,24.8,16.60,16.60,0.00,23.0,2.06,7.00,49,1.85
2016-05-20,29.1,23.3,25.5,30.10,30.10,0.00,21.0,3.67,7.40,63,2.37
2016-05-21,26.6,23.4,24.8,81.70,81.70,0.00,24.0,7.20,16.00,33,1.33
2016-05-22,27.7,23.4,25.0,9.40,9.40,0.00,14.0,3.40,6.40,154,1.81
2016-05-23,31.8,23.7,27.4,8.70,8.70,0.00,9.0,2.51,5.00,85,3.97
2016-05-24,31.6,23.9,27.7,17.90,17.90,0.00,16.0,2.33,4.90,161,4.79
2016-05-25,30.1,23.2,25.5,64.20,64.20,0.00,22.0,2.72,9.00,344,2.72
2016-05-26,30.6,22.6,26.1,12.00,12.00,0.00,12.0,2.51,7.60,357,3.40
2016-05-27,30.0,23.2,26.8,2.30,2.30,0.00,7.0,2.37,8.70,35,4.13
2016-05-28,28.6,23.0,25.7,11.90,11.90,0.00,21.0,3.14,9.50,26,2.47
2016-05-29,29.7,23.4,26.7,7.10,7.10,0.00,16.0,1.34,6.50,49,3.72
2016-05-30,30.7,23.9,26.5,4.10,4.10,0.00,9.0,1.39,7.20,21,3.35
2016-05-31,31.2,24.1,27.0,6.90,6.90,0.00,13.0,1.80,7.70,22,3.84
2016-06-01,31.8,24.4,27.3,4.50,4.50,0.00,13.0,2.86,6.20,286,4.10
2016-06-02,32.0,24.9,28.1,2.70,2.70,0.00,7.0,2.40,5.40,284,4.95
2016-06-03,32.4,25.5,28.6,0.80,0.80,0.00,3.0,2.42,5.30,239,4.77
2016-06-04,32.5,25.1,28.4,12.70,12.70,0.00,12.0,3.01,5.90,235,4.75
2016-06-05,32.0,25.0,27.8,14.20,14.20,0.00,17.0,1.99,4.80,73,4.33
2016-06-06,31.1,24.9,26.9,21.90,21.90,0.00,20.0,2.50,6.60,79,2.90
2016-06-07,29.5,24.8,26.2,7.60,7.60,0.00,19.0,1.72,6.40,134,2.39
2016-06-08,28.2,24.9,26.1,9.70,9.70,0.00,19.0,1.89,7.10,113,1.85
2016-06-09,30.5,24.7,26.6,16.80,16.80,0.00,12.0,2.32,8.10,58,2.63
2016-06-10,33.4,25.3,28.5,30.40,30.40,0.00,14.0,2.15,8.50,241,4.48
2016-06-11,30.5,25.1,27.3,30.00,30.00,0.00,19.0,2.70,8.20,177,3.08
2016-06-12,25.6,24.2,24.9,64.90,64.90,0.00,24.0,4.27,8.30,200,0.81
2016-06-13,26.1,24.4,25.0,128.70,128.70,0.00,24.0,2.64,10.00,125,1.06
2016-06-14,30.7,24.5,26.8,23.70,23.70,0.00,17.0,1.80,6.90,127,2.77
2016-06-15,28.4,24.6,26.4,5.60,5.60,0.00,16.0,1.97,5.60,89,1.93
2016-06-16,29.2,25.4,27.2,5.40,5.40,0.00,15.0,1.70,5.60,86,2.43
2016-06-17,31.2,24.9,27.3,4.00,4.00,0.00,11.0,2.00,5.70,31,2.99
2016-06-18,30.4,24.6,26.9,10.20,10.20,0.00,18.0,1.86,6.80,356,2.81
2016-06-19,30.2,24.6,27.1,4.50,4.50,0.00,15.0,1.66,7.30,52,3.36
2016-06-20,30.0,24.9,26.8,4.10,4.10,0.00,17.0,1.53,8.30,334,2.95
2016-06-21,30.0,24.7,27.2,10.30,10.30,0.00,17.0,2.52,8.90,303,3.47
2016-06-22,30.3,24.9,26.9,25.10,25.10,0.00,19.0,1.82,8.20,117,3.00
2016-06-23,29.0,24.3,25.7,14.50,14.50,0.00,21.0,1.63,7.60,75,1.63
2016-06-24,30.6,24.6,27.0,10.40,10.40,0.00,13.0,2.12,7.40,27,2.91
2016-06-25,31.3,25.7,28.0,4.20,4.20,0.00,12.0,2.48,5.80,349,3.42
2016-06-26,32.1,26.0,28.9,22.40,22.40,0.00,15.0,2.20,5.60,238,4.27
2016-06-27,31.9,26.0,28.2,20.70,20.70,0.00,19.0,1.78,5.50,346,3.23
2016-06-28,30.8,26.0,28.5,0.50,0.50,0.00,2.0,1.84,5.10,69,3.39
2016-06-29,32.1,25.8,28.8,6.70,6.70,0.00,10.0,1.96,4.20,301,3.85
2016-06-30,30.0,25.9,27.9,2.70,2.70,0.00,13.0,1.49,5.10,57,2.61
2016-07-01,31.6,25.8,28.1,9.20,9.20,0.00,13.0,1.26,9.60,50,3.68
2016-07-02,31.5,25.5,27.2,19.60,19.60,0.00,18.0,2.37,11.30,57,2.55
2016-07-03,30.9,25.3,27.1,25.30,25.30,0.00,24.0,2.97,10.90,107,1.98
2016-07-04,26.5,24.7,25.6,45.10,45.10,0.00,24.0,4.20,12.50,129,0.69
2016-07-05,27.3,24.8,25.7,20.80,20.80,0.00,24.0,2.70,7.40,117,0.96
2016-07-06,28.0,24.3,26.1,6.20,6.20,0.00,15.0,1.56,5.30,90,1.11
2016-07-07,32.1,24.8,28.8,19.50,19.50,0.00,14.0,1.53,4.30,109,4.26
2016-07-08,32.4,25.7,28.4,55.80,55.80,0.00,19.0,1.64,5.60,68,3.28
2016-07-09,33.0,25.6,28.0,12.70,12.70,0.00,19.0,1.56,6.40,103,3.09
2016-07-10,31.6,25.6,28.2,6.80,6.80,0.00,13.0,2.12,7.60,128,3.34
2016-07-11,32.5,25.8,28.4,4.60,4.60,0.00,4.0,1.97,8.70,58,4.21
2016-07-12,31.4,25.2,27.7,10.90,10.90,0.00,11.0,2.13,8.70,113,3.36
2016-07-13,30.9,25.4,27.8,8.70,8.70,0.00,14.0,2.67,8.10,177,3.43
2016-07-14,31.2,25.5,27.9,4.70,4.70,0.00,14.0,2.20,6.90,215,3.04
2016-07-15,31.8,25.5,27.9,8.10,8.10,0.00,16.0,2.22,8.00,132,3.77
