latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
24.650002,91.80002,NaN,0,GMT,GMT

time,river_discharge (m³/s)
2024-11-12,1502.14
2024-11-13,1471.31
2024-11-14,1441.12
2024-11-15,1414.79
2024-11-16,1385.76
2024-11-17,1357.31
2024-11-18,1332.52
2024-11-19,1305.17
2024-11-20,1278.38
2024-11-21,1255.03
2024-11-22,1229.27
2024-11-23,1209.60
2024-11-24,1190.24
2024-11-25,1171.20
2024-11-26,1149.80
2024-11-27,1128.80
2024-11-28,1108.18
2024-11-29,1087.93
2024-11-30,1068.05
2024-12-01,1050.96
2024-12-02,1034.14
2024-12-03,1015.25
2024-12-04,999.00
2024-12-05,983.01
2024-12-06,967.28
2024-12-07,949.60
2024-12-08,934.41
2024-12-09,919.45
2024-12-10,904.73
2024-12-11,890.25
2024-12-12,876.00
2024-12-13,863.97
2024-12-14,850.14
2024-12-15,817.46
2024-12-16,796.99
2024-12-17,784.24
2024-12-18,771.68
2024-12-19,761.08
2024-12-20,750.62
2024-12-21,742.02
2024-12-22,733.51
2024-12-23,725.11
2024-12-24,715.14
2024-12-25,730.14
2024-12-26,733.51
2024-12-27,726.78
2024-12-28,721.77
2024-12-29,715.14
2024-12-30,708.58
2024-12-31,703.69
2025-01-01,698.84
